log started at 1317036143
log started at 1317036165
1317036165
1317036166
1317036168
log started at 1317036178
log started at 1317036189
log started at 1317036221
log started at 1317036233
log started at 1317036282
log started at 1317036311
log started at 1317036401
log started at 1317036463
log started at 1317036529
log started at 1317036598
+1.15994000E+02 1317036599
+1.15993000E+02 1317036601
log started at 1317036628
log started at 1317036650
log started at 1317036663
1317036663
log started at 1317036667
log started at 1317036705
+1.15994000E+02 1317036706
+1.15995000E+02 1317036708
log started at 1317037052
+1.15993000E+02 1317037053
+1.15993000E+02 1317037055
+1.15993000E+02 1317037056
+1.15992000E+02 1317037058
+1.15993000E+02 1317037060
+1.15992000E+02 1317037061
+1.15993000E+02 1317037063
1317037064
1317037065
1317037067
1317037068
1317037069
1317037070
+1.15993000E+02 1317037072
+1.15993000E+02 1317037073
+1.15992000E+02 1317037075
+1.15992000E+02 1317037077
+1.15991000E+02 1317037079
+1.15991000E+02 1317037080
+1.15991000E+02 1317037082
+1.15991000E+02 1317037084
+1.15991000E+02 1317037085
+1.15991000E+02 1317037087
+1.15991000E+02 1317037089
+1.15991000E+02 1317037090
+1.15993000E+02 1317037092
+1.15991000E+02 1317037094
+1.15991000E+02 1317037096
+1.15991000E+02 1317037097
+1.15990000E+02 1317037099
+1.15992000E+02 1317037101
+1.15991000E+02 1317037102
+1.15992000E+02 1317037104
+1.15992000E+02 1317037106
+1.15992000E+02 1317037107
+1.15992000E+02 1317037109
+1.15992000E+02 1317037111
+1.15993000E+02 1317037113
+1.15993000E+02 1317037114
+1.15993000E+02 1317037116
+1.15993000E+02 1317037118
+1.15993000E+02 1317037119
+1.15993000E+02 1317037121
+1.15993000E+02 1317037123
+1.15992000E+02 1317037124
+1.15992000E+02 1317037126
+1.15992000E+02 1317037128
+1.15991000E+02 1317037130
+1.15991000E+02 1317037131
+1.15991000E+02 1317037133
+1.15991000E+02 1317037135
+1.15991000E+02 1317037137
+1.15991000E+02 1317037138
+1.15991000E+02 1317037140
+1.15992000E+02 1317037142
+1.15992000E+02 1317037144
+1.15992000E+02 1317037145
+1.15992000E+02 1317037147
+1.15993000E+02 1317037149
+1.15993000E+02 1317037150
+1.15992000E+02 1317037152
+1.15992000E+02 1317037154
+1.15992000E+02 1317037156
+1.15992000E+02 1317037157
+1.15991000E+02 1317037159
+1.15991000E+02 1317037161
